Index;id;minutes;submitted;n_steps;n_ingredients;year;calories;total_fat;sugar;sodium;protein;saturated_fat;carbohydrates;healthy
53959;388970;115;08/09/2009;15;13;2009;717;50;240;23;14;102;33;FALSE
53960;401130;33;24/11/2009;30;13;2009;465;29;160;13;10;58;23;FALSE
53977;396925;35;28/10/2009;6;8;2009;454,4;13;94;0;23;4;28;TRUE
53981;362111;35;22/03/2009;11;10;2009;314;20;60;13;10;40;14;FALSE
53995;441915;25;14/11/2010;19;16;2010;153,1;10;50;3;5;12;7;FALSE
54006;367160;75;21/04/2009;14;11;2009;893,8;97;27;68;129;91;4;FALSE
54012;375810;30;04/06/2009;11;10;2009;432,6;27;143;15;10;23;21;FALSE
54013;360701;60;14/03/2009;22;12;2009;954,9;59;562;37;19;46;48;FALSE
54014;393010;85;05/10/2009;21;11;2009;391,1;29;139;6;8;46;17;FALSE
54016;440000;40;21/10/2010;12;11;2010;626,9;32;257;22;18;62;34;FALSE
54017;479121;40;08/05/2012;8;10;2012;544,9;37;214;25;15;76;25;FALSE
54033;405731;45;29/12/2009;10;6;2009;142;13;53;2;2;26;5;FALSE
54042;448805;45;14/02/2011;12;4;2011;562,2;15;79;64;23;7;36;TRUE
54043;459036;25;19/06/2011;7;10;2011;231;13;67;22;6;27;11;FALSE
54045;400219;65;18/11/2009;7;4;2009;363;5;22;51;28;1;23;TRUE
54060;432961;65;22/07/2010;12;4;2010;219,7;27;11;1;2;12;4;FALSE
54061;480875;60;12/06/2012;10;9;2012;261;10;117;8;6;20;16;TRUE
54063;513601;55;23/02/2014;15;11;2014;313;23;121;11;5;46;14;FALSE
54064;351967;60;26/01/2009;11;12;2009;249,4;18;72;9;6;21;10;FALSE
54067;429320;105;11/06/2010;42;13;2010;281,1;2;224;3;3;1;22;FALSE
54079;399059;95;12/11/2009;31;14;2009;360,1;16;136;9;10;31;20;TRUE
54081;441304;38;06/11/2010;11;12;2010;105,4;6;36;2;2;8;5;FALSE
54087;423601;27;06/05/2010;4;4;2010;101,5;0;99;0;0;0;8;TRUE
54090;407701;35;11/01/2010;9;7;2010;195,7;13;56;2;5;26;8;FALSE
54096;409180;40;18/01/2010;3;4;2010;465,6;47;42;11;9;97;14;FALSE
54106;396067;75;23/10/2009;11;6;2009;387,5;59;17;4;9;24;4;FALSE
54113;398191;25;07/11/2009;12;7;2009;984,8;112;167;45;64;27;20;FALSE
54125;439272;35;11/10/2010;10;9;2010;204,4;13;67;6;5;26;9;FALSE
54131;476615;30;20/03/2012;9;11;2012;353,8;24;79;12;11;15;15;FALSE
54144;433055;55;23/07/2010;7;11;2010;217,7;11;96;8;4;5;11;FALSE
54145;386654;45;24/08/2009;10;11;2009;232,5;12;98;10;7;7;12;FALSE
54152;421315;80;22/04/2010;11;4;2010;347,4;36;2;6;10;30;9;FALSE
54160;387603;28;28/08/2009;6;8;2009;459,7;28;103;9;82;25;11;FALSE
54163;461647;30;04/08/2011;20;11;2011;356,2;27;121;11;7;54;15;FALSE
54179;367863;85;25/04/2009;15;7;2009;93,2;0;58;1;0;0;6;FALSE
54180;383557;45;31/07/2009;10;11;2009;223,9;15;54;10;5;7;10;FALSE
54182;384038;30;04/08/2009;5;9;2009;290,8;2;15;22;25;2;20;FALSE
54185;396139;55;24/10/2009;6;9;2009;166,7;11;38;3;3;17;8;FALSE
54187;425822;30;17/05/2010;7;11;2010;350,8;22;45;25;33;34;12;FALSE
54195;391818;30;25/09/2009;22;12;2009;376,8;29;62;10;12;57;15;FALSE
54197;433643;30;28/07/2010;7;4;2010;148,5;0;129;0;1;0;13;TRUE
54202;364116;30;02/04/2009;14;10;2009;222,3;23;11;25;15;13;5;FALSE
54205;367949;80;25/04/2009;21;13;2009;345,3;17;140;10;8;34;19;FALSE
54209;491151;32;01/12/2012;10;4;2012;213,2;15;28;16;5;6;9;FALSE
54210;350823;60;20/01/2009;14;8;2009;176,9;8;66;6;5;5;9;TRUE
54212;393643;60;08/10/2009;19;18;2009;330,8;9;111;17;15;17;20;TRUE
54213;350954;60;21/01/2009;10;12;2009;272,2;15;82;11;7;30;14;FALSE
54217;507315;45;28/09/2013;9;5;2013;17,9;2;4;0;0;4;0;FALSE
54224;413628;70;19/02/2010;13;8;2010;327,3;32;65;5;9;53;11;FALSE
54241;387592;80;28/08/2009;21;7;2009;698,1;67;35;36;16;137;22;FALSE
54245;524992;30;01/12/2015;15;13;2015;732,8;55;19;96;53;48;25;FALSE
54247;432986;21;23/07/2010;28;11;2010;163,3;15;3;2;30;16;0;FALSE
54256;473387;30;01/02/2012;7;6;2012;897,6;117;52;50;67;28;11;FALSE
54269;417638;35;23/03/2010;6;9;2010;57;7;9;16;0;3;1;FALSE
54279;375873;50;06/06/2009;7;6;2009;293,9;22;130;3;7;9;14;FALSE
54285;376750;30;10/06/2009;3;13;2009;252,2;16;46;5;13;6;12;FALSE
54287;372972;30;20/05/2009;8;8;2009;224,7;30;24;6;0;56;2;FALSE
54294;468204;25;14/11/2011;3;7;2011;79,8;6;17;12;3;12;3;FALSE
54299;368049;35;26/04/2009;10;7;2009;475,3;23;15;32;77;21;14;TRUE
54302;470482;75;23/12/2011;6;19;2011;320,9;10;33;14;54;7;12;FALSE
54303;399837;30;17/11/2009;4;6;2009;251,3;23;2;3;51;11;0;FALSE
54314;421148;70;21/04/2010;5;8;2010;82,3;0;43;0;3;0;7;TRUE
54319;452295;25;28/03/2011;2;4;2011;114;0;98;0;0;0;9;TRUE
54323;398138;40;06/11/2009;7;8;2009;1006,2;89;463;18;16;175;39;FALSE
54350;354832;100;09/02/2009;21;14;2009;292,3;22;16;10;63;27;2;FALSE
54354;361984;35;21/03/2009;2;3;2009;649,5;0;675;1;1;0;57;TRUE
54358;423902;30;08/05/2010;7;8;2010;344,9;1;0;22;12;0;25;FALSE
54395;455815;50;11/05/2011;10;10;2011;258,7;12;0;1;16;14;12;FALSE
54399;457267;30;25/05/2011;5;7;2011;109,8;9;17;2;3;18;4;FALSE
54412;370520;25;08/05/2009;15;14;2009;314,2;32;64;1;8;15;11;FALSE
54413;417157;66;19/03/2010;18;14;2010;537,2;32;61;22;132;17;6;FALSE
54422;367761;30;24/04/2009;7;13;2009;306,9;21;36;2;16;9;13;FALSE
54442;458125;35;06/06/2011;13;12;2011;465,3;28;14;45;71;16;13;FALSE
54450;360934;65;15/03/2009;7;8;2009;170,5;0;163;0;1;0;14;FALSE
54465;487510;45;25/09/2012;18;15;2012;342,9;24;39;5;56;27;8;FALSE
54470;488258;30;07/10/2012;17;6;2012;96,5;3;39;237;18;1;3;FALSE
54475;425144;40;13/05/2010;4;3;2010;0,2;0;0;24;0;0;0;TRUE
54482;486287;40;02/09/2012;9;12;2012;364,6;32;17;5;64;24;4;FALSE
54492;366693;50;19/04/2009;13;9;2009;380,9;12;157;32;56;6;15;TRUE
54496;409723;25;21/01/2010;6;8;2010;63,2;0;31;0;0;0;5;FALSE
54497;376019;30;07/06/2009;18;10;2009;713;60;55;18;75;69;17;FALSE
54505;436208;40;29/08/2010;10;14;2010;243;18;9;20;5;6;10;FALSE
54510;365448;30;12/04/2009;9;11;2009;143,9;13;1;13;24;7;1;FALSE
54527;402983;50;08/12/2009;13;9;2009;435,9;38;179;5;10;74;17;FALSE
54528;514172;28;10/03/2014;11;13;2014;351,3;5;65;41;50;2;18;FALSE
54530;366106;40;16/04/2009;11;10;2009;361,3;10;200;5;19;15;21;FALSE
54531;406941;84;05/01/2010;12;9;2010;1482,8;141;27;56;179;203;22;FALSE
54538;379289;90;28/06/2009;11;7;2009;23,9;0;1;6;2;0;1;FALSE
54542;412393;40;09/02/2010;9;11;2010;85,2;6;9;4;16;8;1;FALSE
54547;445840;30;05/01/2011;3;7;2011;274,7;17;19;31;27;33;11;FALSE
54560;487435;120;24/09/2012;29;17;2012;409,3;41;9;39;27;82;5;FALSE
54561;461996;80;10/08/2011;7;14;2011;345,4;34;4;15;20;68;9;FALSE
54562;442375;60;19/11/2010;16;10;2010;353,7;24;2;16;42;29;10;FALSE
54572;443154;40;30/11/2010;31;18;2010;1460,5;215;14;21;28;132;13;FALSE
54575;482413;40;06/07/2012;9;11;2012;428,6;33;31;72;58;29;7;FALSE
54596;385824;45;17/08/2009;8;9;2009;566,4;14;7;10;81;20;23;FALSE
54606;531470;40;05/05/2017;6;6;2017;106;14;2;3;1;30;1;FALSE
54610;375433;45;01/06/2009;19;9;2009;347,6;40;7;3;18;50;5;FALSE
54631;486981;25;16/09/2012;10;12;2012;303,8;10;108;12;14;6;18;TRUE
54673;433947;55;01/08/2010;10;14;2010;266,8;22;63;22;32;12;6;FALSE
54683;390175;55;14/09/2009;14;13;2009;387,7;60;16;13;7;94;2;FALSE
54685;348874;33;11/01/2009;7;7;2009;509,1;30;131;35;17;39;24;FALSE
54687;477871;35;13/04/2012;8;8;2012;235,5;1;12;0;29;1;14;TRUE
54721;464208;25;15/09/2011;14;9;2011;212,1;6;1;2;17;7;11;FALSE
54722;446282;30;11/01/2011;6;15;2011;422,7;22;38;76;54;27;16;FALSE
54723;396646;40;27/10/2009;15;10;2009;623,3;65;22;92;76;128;7;FALSE
54724;396645;27;27/10/2009;14;7;2009;96,5;5;11;8;12;5;3;FALSE
54727;400052;24;18/11/2009;10;10;2009;249,4;22;75;5;6;35;9;FALSE
54756;471960;21;15/01/2012;11;12;2012;271,3;8;18;24;55;11;9;FALSE
54762;508968;80;05/11/2013;23;17;2013;698,9;58;21;33;70;72;17;FALSE
54767;398426;90;08/11/2009;16;7;2009;109,2;3;8;4;5;7;6;TRUE
54773;468843;35;24/11/2011;13;7;2011;173,3;15;70;1;3;26;7;FALSE
54786;442366;40;19/11/2010;18;10;2010;501,3;20;18;68;39;25;23;TRUE
54798;359356;30;06/03/2009;19;7;2009;62,6;5;0;4;5;10;1;FALSE
54809;349192;35;11/01/2009;6;9;2009;289,3;23;4;12;60;30;1;FALSE
54826;434416;30;05/08/2010;13;8;2010;55,9;4;17;1;6;4;1;FALSE
54835;514243;33;13/03/2014;7;4;2014;61,9;0;61;0;0;0;5;TRUE
54837;349319;30;12/01/2009;8;12;2009;134,2;2;12;3;11;2;8;FALSE
54842;388694;30;04/09/2009;9;13;2009;440,4;24;38;39;19;11;21;FALSE
54844;519074;55;19/10/2014;44;16;2014;363,8;9;29;18;35;7;19;TRUE
54845;356970;100;21/02/2009;23;17;2009;599,9;56;36;37;88;72;7;FALSE
54846;369016;75;01/05/2009;11;14;2009;244,2;22;22;27;37;27;3;FALSE
54850;470146;75;19/12/2011;4;16;2011;981,2;25;703;23;12;50;70;FALSE
54851;358744;90;02/03/2009;10;13;2009;190,2;1;28;3;21;0;12;TRUE
54857;374474;25;26/05/2009;11;9;2009;783;91;14;70;65;142;9;FALSE
54865;479703;50;21/05/2012;6;7;2012;441,5;19;216;4;8;37;26;TRUE
54876;481047;30;15/06/2012;7;12;2012;283,1;14;28;13;14;8;14;FALSE
54880;350253;55;16/01/2009;9;6;2009;599,9;56;5;37;71;75;9;FALSE
54883;453895;45;18/04/2011;14;14;2011;1348,4;118;3;20;284;124;3;FALSE
54887;442483;35;21/11/2010;14;9;2010;362,1;12;21;17;21;23;21;FALSE
54895;511958;30;11/01/2014;8;12;2014;1460,8;83;536;36;39;155;77;FALSE
54897;504061;140;14/07/2013;21;15;2013;482,5;42;48;79;55;39;10;FALSE
54899;433130;35;25/07/2010;9;7;2010;271,6;12;9;8;12;13;14;TRUE
54911;355426;60;11/02/2009;14;15;2009;349,8;24;23;28;40;34;10;FALSE
54912;360946;35;15/03/2009;10;8;2009;302,9;24;28;16;9;48;11;FALSE
54937;407241;50;07/01/2010;33;6;2010;346,2;18;157;6;5;36;20;FALSE
54938;391976;25;28/09/2009;9;10;2009;349,1;27;34;11;11;53;13;FALSE
54947;418737;45;01/04/2010;6;11;2010;208,5;11;75;12;6;14;10;FALSE
54959;483077;30;12/07/2012;9;6;2012;266;27;27;2;10;53;7;FALSE
54965;349732;150;14/01/2009;26;12;2009;145,4;5;10;9;8;1;8;TRUE
54973;433735;110;28/07/2010;18;7;2010;109,9;3;8;4;5;7;6;TRUE
54983;352312;65;27/01/2009;1;11;2009;318,4;42;7;61;2;18;2;FALSE
54996;373106;40;20/05/2009;5;6;2009;486,8;38;189;24;18;77;20;FALSE
55005;350548;125;20/01/2009;9;9;2009;1097,9;98;23;15;161;92;15;FALSE
55009;489753;65;04/11/2012;8;13;2012;474,5;47;13;24;79;37;2;FALSE
55016;374261;120;25/05/2009;6;11;2009;214,5;16;10;15;47;8;2;FALSE
55017;374360;127;26/05/2009;7;7;2009;137,2;12;0;6;18;5;2;FALSE
55018;373729;80;22/05/2009;9;9;2009;43,9;2;10;4;3;1;2;FALSE
55020;374411;150;26/05/2009;10;9;2009;227,6;17;1;10;56;8;1;FALSE
55021;409377;50;19/01/2010;10;13;2010;298,6;14;23;7;53;12;9;TRUE
55022;374406;150;26/05/2009;11;13;2009;359;22;11;31;60;23;9;FALSE
55023;374257;127;25/05/2009;11;8;2009;241,2;6;10;31;35;2;11;FALSE
55024;453978;45;19/04/2011;15;14;2011;371,3;7;14;21;66;6;16;FALSE
55025;374361;170;26/05/2009;12;11;2009;221,5;6;8;11;13;3;13;FALSE
55026;414442;35;24/02/2010;12;12;2010;533,7;9;29;31;94;10;25;FALSE
55037;502398;25;26/06/2013;16;7;2013;192,1;19;6;13;16;32;3;FALSE
55056;364058;80;02/04/2009;14;11;2009;402,8;16;183;7;12;11;23;TRUE
55058;424330;65;10/05/2010;28;14;2010;167,5;14;37;2;4;21;6;FALSE
55061;499736;85;02/05/2013;14;6;2013;33,9;0;1;0;1;0;2;FALSE
55069;396355;50;26/10/2009;15;13;2009;554,5;50;25;41;39;86;16;FALSE
55070;392068;80;28/09/2009;17;15;2009;472,5;33;34;35;55;55;13;FALSE
55071;413324;30;16/02/2010;8;5;2010;203,6;20;53;28;2;9;7;FALSE
55088;499434;22;25/04/2013;5;10;2013;157,4;14;16;18;4;29;5;FALSE
55090;382446;60;22/07/2009;13;8;2009;228;20;75;4;5;39;8;FALSE
55107;366732;50;19/04/2009;15;12;2009;334,8;24;6;41;42;33;9;FALSE
55110;485040;35;07/08/2012;17;10;2012;239,9;18;11;12;21;25;7;FALSE
55119;358873;50;03/03/2009;11;8;2009;297,5;11;17;47;22;17;15;FALSE
55147;352330;30;27/01/2009;8;7;2009;223,6;19;2;5;42;23;1;FALSE
55152;391634;45;23/09/2009;10;6;2009;115,2;6;13;9;7;10;6;FALSE
55157;462904;26;23/08/2011;12;16;2011;668,4;55;56;26;74;39;18;FALSE
55163;501075;40;28/05/2013;24;15;2013;298,7;26;11;9;17;19;9;FALSE
55170;349977;25;16/01/2009;6;3;2009;755,5;58;221;43;11;84;33;FALSE
55176;384147;70;04/08/2009;4;4;2009;449,6;42;51;24;69;39;4;FALSE
55185;398468;130;09/11/2009;12;11;2009;528,4;56;19;34;66;69;4;FALSE
55207;454013;45;20/04/2011;7;6;2011;518,4;12;99;12;16;5;34;TRUE
55214;456824;45;21/05/2011;16;6;2011;180,5;6;133;0;4;7;11;FALSE
55215;456860;35;21/05/2011;6;5;2011;85,6;7;38;1;2;19;3;FALSE
55221;352236;105;27/01/2009;5;11;2009;243,1;9;10;20;64;8;4;FALSE
55226;412764;170;12/02/2010;10;23;2010;133,2;4;17;9;7;6;8;FALSE
55230;425262;40;13/05/2010;17;7;2010;252,2;18;29;5;44;15;4;FALSE
55237;379231;30;26/06/2009;7;6;2009;173,3;20;0;10;8;41;3;FALSE
55240;403704;80;14/12/2009;13;9;2009;152,8;8;10;35;20;10;5;FALSE
55276;372735;35;19/05/2009;12;8;2009;539,3;34;4;21;26;66;23;FALSE
55280;393735;35;08/10/2009;12;9;2009;283,6;8;66;3;59;17;9;FALSE
55287;536688;30;06/08/2018;18;6;2018;428,6;14;69;1;31;16;25;TRUE
55299;394346;25;12/10/2009;6;4;2009;32,2;0;34;0;0;0;2;FALSE
55308;473103;45;27/01/2012;30;17;2012;610,8;54;196;7;14;108;25;FALSE
55312;498834;60;12/04/2013;13;8;2013;277,1;17;52;17;14;31;12;FALSE
55320;395772;30;21/10/2009;18;5;2009;1366,3;117;654;8;36;231;59;FALSE
55324;465495;35;05/10/2011;5;8;2011;242,6;7;94;19;7;5;16;TRUE
55325;447538;50;28/01/2011;19;10;2011;200,3;20;63;1;6;27;7;FALSE
55329;355328;35;11/02/2009;9;8;2009;543,9;53;135;21;15;105;17;FALSE
55331;397222;23;31/10/2009;10;7;2009;73,6;7;9;1;1;14;2;FALSE
55332;417301;35;21/03/2010;7;6;2010;176,4;9;20;14;46;10;1;FALSE
55336;490194;79;12/11/2012;11;6;2012;82,5;7;23;1;1;14;3;FALSE
55337;350920;70;21/01/2009;5;6;2009;191;2;126;3;12;4;13;TRUE
55342;417842;30;24/03/2010;17;13;2010;195,4;12;54;5;6;24;9;FALSE
55354;442093;35;15/11/2010;12;10;2010;554,8;12;345;35;11;21;39;TRUE
55363;439786;45;18/10/2010;14;6;2010;98,3;4;55;1;0;6;6;FALSE
55366;442212;65;16/11/2010;17;10;2010;219,4;11;71;12;7;22;11;FALSE
55387;493975;55;21/01/2013;5;7;2013;394,1;20;187;17;6;41;24;FALSE
55390;349396;40;13/01/2009;4;11;2009;181,2;7;81;6;4;13;11;TRUE
55396;441927;60;15/11/2010;7;8;2010;259,9;15;36;29;11;5;14;FALSE
55413;393237;40;05/10/2009;13;6;2009;120;3;83;1;6;4;7;FALSE
55440;503069;30;04/07/2013;7;16;2013;1122,6;60;451;28;46;165;58;FALSE
55441;467405;45;03/11/2011;4;11;2011;197,1;11;95;2;3;33;10;FALSE
55446;370280;45;06/05/2009;16;9;2009;338,7;32;99;7;9;62;11;FALSE
55451;408257;35;13/01/2010;7;6;2010;231,2;0;106;0;5;0;18;FALSE
55456;460389;30;15/07/2011;5;5;2011;467;35;212;3;5;96;22;FALSE
55457;479384;53;14/05/2012;13;9;2012;605,2;32;208;13;41;82;27;FALSE
55467;505492;30;08/08/2013;12;12;2013;562,1;49;185;5;7;117;22;FALSE
55472;348459;45;09/01/2009;19;9;2009;487,4;30;133;23;12;63;24;FALSE
55476;457530;55;30/05/2011;5;11;2011;950;18;235;35;120;12;62;FALSE
55477;362184;90;22/03/2009;16;9;2009;94,6;3;38;3;3;8;5;TRUE
55478;372974;25;20/05/2009;9;5;2009;453,4;31;257;7;8;87;22;FALSE
55486;373180;65;20/05/2009;8;11;2009;175,7;9;24;10;6;11;9;FALSE
55488;456616;95;19/05/2011;18;13;2011;789,2;79;154;21;16;179;25;FALSE
55496;412285;30;08/02/2010;7;6;2010;174;20;30;1;8;39;4;FALSE
55497;420723;35;18/04/2010;8;7;2010;385,3;52;51;5;9;107;6;FALSE
55503;416154;25;10/03/2010;12;5;2010;244,3;41;1;0;0;117;0;FALSE
55507;476218;70;13/03/2012;23;16;2012;586,4;25;304;15;13;56;35;TRUE
55514;416318;85;11/03/2010;11;9;2010;366,8;30;148;8;19;70;12;FALSE
55515;404721;90;21/12/2009;12;11;2009;115,6;4;44;6;2;1;7;FALSE
55517;448023;30;02/02/2011;7;9;2011;366,4;27;166;5;5;55;17;FALSE
55532;390808;60;17/09/2009;10;17;2009;474,4;46;29;23;53;68;8;FALSE
55533;389120;70;08/09/2009;5;8;2009;442,9;15;89;11;59;34;19;TRUE
55563;402025;60;01/12/2009;20;10;2009;153,5;11;45;2;4;22;7;FALSE
55565;449495;75;25/02/2011;11;12;2011;413,8;28;152;17;10;57;20;FALSE
55575;406512;25;03/01/2010;8;9;2010;474;25;129;11;15;56;25;FALSE
55584;395424;30;19/10/2009;13;7;2009;77,8;5;27;1;1;11;3;FALSE
55588;351974;25;26/01/2009;7;12;2009;604,8;36;235;19;23;81;30;FALSE
55589;394457;50;13/10/2009;11;10;2009;278,9;25;14;20;11;57;9;FALSE
55590;379085;30;26/06/2009;6;11;2009;226,3;16;10;13;10;39;9;FALSE
55596;459037;75;19/06/2011;8;13;2011;346,4;27;78;13;10;52;14;FALSE
55599;420558;50;16/04/2010;22;11;2010;332,8;23;112;11;11;33;14;FALSE
55627;510595;30;09/12/2013;4;6;2013;114,3;2;21;6;8;1;8;FALSE
55629;382523;30;23/07/2009;12;7;2009;387,9;25;161;19;9;47;18;FALSE
55631;466438;25;20/10/2011;25;10;2011;687,3;68;163;17;18;152;22;FALSE
55635;354526;40;07/02/2009;6;9;2009;511,6;32;162;20;14;70;24;FALSE
55648;423871;30;07/05/2010;8;7;2010;348,3;54;21;15;10;141;1;FALSE
55649;368931;43;01/05/2009;17;16;2009;201,8;8;96;7;5;17;11;TRUE
55651;524229;100;26/10/2015;14;12;2015;246,5;19;26;3;12;45;10;FALSE
55655;352818;28;29/01/2009;18;13;2009;418,3;18;96;55;23;32;23;FALSE
55662;434241;40;04/08/2010;17;15;2010;605,6;42;271;15;24;86;27;FALSE
55663;350098;30;16/01/2009;10;15;2009;311,1;27;17;39;54;26;3;FALSE
55668;447339;40;25/01/2011;8;14;2011;358,7;22;41;31;71;34;7;FALSE
55669;455303;30;06/05/2011;12;16;2011;331,6;20;17;7;14;23;15;FALSE
55671;401240;80;24/11/2009;14;8;2009;284,6;16;12;74;71;26;3;FALSE
55675;485472;22;15/08/2012;10;12;2012;441,6;24;176;21;16;70;23;FALSE
55685;484124;95;24/07/2012;4;5;2012;540;34;63;10;21;71;24;FALSE
55689;357491;30;23/02/2009;4;12;2009;626,8;58;51;3;41;108;19;FALSE
55701;427215;30;25/05/2010;13;10;2010;306,1;36;16;26;32;54;2;FALSE
55703;347229;25;06/01/2009;2;9;2009;85,3;12;0;6;6;28;0;FALSE
55704;502049;70;20/06/2013;6;10;2013;224,5;21;64;8;8;44;7;FALSE
55705;387840;50;31/08/2009;10;9;2009;72,3;10;0;5;5;15;0;FALSE
55706;477897;35;13/04/2012;19;12;2012;32,3;3;9;2;1;6;1;FALSE
55740;371172;140;09/05/2009;19;9;2009;1186,5;103;505;4;19;278;49;FALSE
55765;360847;55;14/03/2009;5;7;2009;680,3;34;217;25;21;85;36;TRUE
55766;518096;50;21/08/2014;8;13;2014;545,4;51;86;33;75;104;8;FALSE
55768;423308;30;05/05/2010;7;10;2010;203,2;16;3;11;47;14;0;FALSE
55776;376855;25;11/06/2009;10;9;2009;168,1;13;15;7;33;34;1;FALSE
55791;406575;22;03/01/2010;4;6;2010;90,8;1;67;0;3;1;6;FALSE
55795;468197;50;14/11/2011;32;13;2011;382,7;22;157;11;9;47;19;FALSE
55806;407002;40;05/01/2010;12;12;2010;83,3;7;31;0;2;22;3;FALSE
55809;415244;60;02/03/2010;12;7;2010;115,7;9;36;2;1;16;5;FALSE
55839;483592;140;16/07/2012;6;7;2012;404,9;21;246;5;19;56;20;FALSE
55842;480734;40;10/06/2012;10;6;2012;322,6;33;61;4;6;78;10;FALSE
55850;456799;70;21/05/2011;4;6;2011;361,4;0;84;36;12;0;28;FALSE
55874;517590;40;31/07/2014;10;10;2014;211,8;23;64;5;3;38;6;FALSE
55876;491860;30;16/12/2012;4;12;2012;171,3;14;47;5;4;24;6;FALSE
55901;497451;30;12/03/2013;4;5;2013;550,4;37;306;24;5;114;27;FALSE
55904;376969;70;12/06/2009;12;12;2009;654,8;53;214;14;15;120;26;FALSE
55918;431405;75;29/06/2010;10;13;2010;490,2;43;12;4;67;34;8;FALSE
55922;422465;45;01/05/2010;12;13;2010;418,6;27;11;21;38;14;16;FALSE
55927;387472;45;27/08/2009;7;9;2009;759,4;50;264;26;15;95;37;FALSE
55931;361227;65;16/03/2009;15;9;2009;515,5;28;255;7;10;80;28;FALSE
55948;375126;45;31/05/2009;12;6;2009;202,4;20;45;5;3;48;6;FALSE
55956;536465;35;25/07/2018;20;15;2018;1574,1;227;56;53;73;156;9;FALSE
55965;373524;90;21/05/2009;14;15;2009;1871,6;288;99;28;19;185;14;FALSE
55977;412792;30;12/02/2010;11;9;2010;593,3;51;196;19;12;97;23;FALSE
55978;374199;25;25/05/2009;7;8;2009;327,3;30;83;30;21;50;10;FALSE
55985;403703;45;14/12/2009;4;5;2009;369,7;33;112;15;8;15;13;FALSE
55994;457140;70;23/05/2011;18;10;2011;359,5;21;76;18;7;51;18;FALSE
55995;434382;70;05/08/2010;12;12;2010;418,8;34;147;20;8;74;17;FALSE
56001;414425;25;24/02/2010;13;17;2010;924,1;75;195;25;30;184;37;FALSE
56005;420717;35;17/04/2010;13;10;2010;203,9;14;53;5;4;40;9;FALSE
56012;453943;25;18/04/2011;17;10;2011;835,1;95;34;20;34;204;19;FALSE
56024;436491;50;02/09/2010;16;9;2010;337;25;101;12;6;42;12;FALSE
56027;385829;40;17/08/2009;10;11;2009;249,5;33;23;23;2;67;4;FALSE
56035;494610;45;02/02/2013;12;10;2013;119,9;5;32;4;4;15;7;FALSE
56046;425964;30;17/05/2010;15;10;2010;469,3;44;8;16;76;58;5;FALSE
56052;506520;55;02/09/2013;7;12;2013;111,3;5;23;13;4;10;5;FALSE
56056;354647;80;08/02/2009;33;13;2009;508,5;36;198;11;11;80;23;FALSE
56057;479885;60;23/05/2012;16;10;2012;230,9;18;97;5;5;46;9;FALSE
56058;368435;22;28/04/2009;15;5;2009;170,4;9;89;0;3;26;10;FALSE
56059;443975;35;12/12/2010;11;11;2010;41,5;1;13;1;1;3;2;TRUE
56069;494623;30;02/02/2013;9;8;2013;227,8;16;2;11;60;38;1;FALSE
56070;371277;85;10/05/2009;11;9;2009;743,7;53;224;12;14;66;35;FALSE
56084;401236;60;24/11/2009;11;9;2009;173,8;12;55;2;2;30;7;FALSE
56095;406894;45;05/01/2010;13;5;2010;1296,4;135;242;18;23;206;40;FALSE
56102;409649;55;21/01/2010;15;10;2010;363,1;32;3;51;45;14;6;FALSE
56104;373043;45;20/05/2009;12;6;2009;368,2;29;0;15;75;46;3;FALSE
56105;456483;35;18/05/2011;18;7;2011;261,6;22;0;3;61;10;0;FALSE
56107;483163;30;13/07/2012;7;7;2012;503,1;50;1;9;89;99;1;FALSE
56110;390078;40;14/09/2009;12;13;2009;367,6;30;21;43;59;57;5;FALSE
56120;374284;35;26/05/2009;21;11;2009;758,8;16;13;15;129;23;32;FALSE
56123;349159;45;11/01/2009;9;12;2009;330,9;10;25;21;41;5;15;TRUE
56124;423317;25;05/05/2010;9;9;2010;437,4;35;7;12;95;18;4;FALSE
56127;453341;25;08/04/2011;11;14;2011;974,4;17;25;9;129;8;44;FALSE
56128;427908;65;01/06/2010;10;16;2010;436,9;69;19;0;2;31;3;FALSE
56131;354429;30;06/02/2009;7;12;2009;311,8;14;26;11;86;7;4;FALSE
56135;430932;25;25/06/2010;5;9;2010;407,6;3;27;42;58;3;21;FALSE
56136;352452;25;27/01/2009;7;10;2009;206,9;4;3;21;66;4;3;FALSE
56150;461787;30;07/08/2011;9;12;2011;291,4;8;14;7;86;4;4;TRUE
56153;352703;40;28/01/2009;10;11;2009;234,4;9;27;22;66;4;4;TRUE
56157;492072;90;19/12/2012;15;7;2012;473,8;35;13;20;50;69;14;FALSE
56186;496772;32;06/03/2013;18;13;2013;291,4;20;102;4;8;39;13;FALSE
56211;375925;33;06/06/2009;14;7;2009;431,5;39;103;7;7;81;16;FALSE
56233;385797;70;17/08/2009;11;2;2009;127,3;22;0;5;0;45;0;FALSE
56238;352337;45;27/01/2009;14;6;2009;188,2;0;129;5;13;0;13;FALSE
56249;466746;30;26/10/2011;11;8;2011;459,6;37;73;28;18;37;17;FALSE
56259;382718;65;24/07/2009;10;10;2009;498,9;29;184;19;10;14;26;FALSE
56273;384979;23;10/08/2009;6;9;2009;64,2;5;17;1;1;10;2;FALSE
56281;486677;75;10/09/2012;12;13;2012;372,3;24;128;20;10;20;18;FALSE
